event_id,player_id,player_name,status,point_count,method,raw_path,error
12813010,191210,Mike Maignan,downloaded,50,playwright,data/raw/player_heatmaps/match_level/12813010_191210.json,
12813009,1605921,Samir El Mourabet,downloaded,4,playwright,data/raw/player_heatmaps/match_level/12813009_1605921.json,
12813010,220833,Gustavo Gómez,downloaded,13,playwright,data/raw/player_heatmaps/match_level/12813010_220833.json,
12813010,250737,Adrien Rabiot,downloaded,79,playwright,data/raw/player_heatmaps/match_level/12813010_250737.json,
12813010,546416,Andrés Cubas,downloaded,53,playwright,data/raw/player_heatmaps/match_level/12813010_546416.json,
12813010,333373,Miguel Almirón,downloaded,46,playwright,data/raw/player_heatmaps/match_level/12813010_333373.json,
12813010,789453,Gabriel Ávalos,downloaded,7,playwright,data/raw/player_heatmaps/match_level/12813010_789453.json,
12813010,798583,Dayot Upamecano,downloaded,100,playwright,data/raw/player_heatmaps/match_level/12813010_798583.json,
12813010,805137,Omar Alderete,downloaded,12,playwright,data/raw/player_heatmaps/match_level/12813010_805137.json,
12813010,818244,Ousmane Dembélé,downloaded,69,playwright,data/raw/player_heatmaps/match_level/12813010_818244.json,
12813010,333275,Junior Alonso,downloaded,53,playwright,data/raw/player_heatmaps/match_level/12813010_333275.json,
12813010,805427,Gustavo Velázquez,downloaded,35,playwright,data/raw/player_heatmaps/match_level/12813010_805427.json,
12813010,827212,Jules Koundé,downloaded,83,playwright,data/raw/player_heatmaps/match_level/12813010_827212.json,
12813010,877452,José Canale,downloaded,10,playwright,data/raw/player_heatmaps/match_level/12813010_877452.json,
12813010,973556,Julio Enciso,downloaded,21,playwright,data/raw/player_heatmaps/match_level/12813010_973556.json,
12813010,826643,Kylian Mbappé,downloaded,50,playwright,data/raw/player_heatmaps/match_level/12813010_826643.json,
12813010,974087,Manu Koné,downloaded,99,playwright,data/raw/player_heatmaps/match_level/12813010_974087.json,
12813010,978838,Michael Olise,downloaded,96,playwright,data/raw/player_heatmaps/match_level/12813010_978838.json,
12813010,979128,Rayan Cherki,downloaded,10,playwright,data/raw/player_heatmaps/match_level/12813010_979128.json,
12813010,986233,Mauricio,downloaded,21,playwright,data/raw/player_heatmaps/match_level/12813010_986233.json,
12813010,988656,Gustavo Caballero,downloaded,11,playwright,data/raw/player_heatmaps/match_level/12813010_988656.json,
12813010,941168,William Saliba,downloaded,101,playwright,data/raw/player_heatmaps/match_level/12813010_941168.json,
12813010,989801,Juan Cáceres,downloaded,53,playwright,data/raw/player_heatmaps/match_level/12813010_989801.json,
12813010,996952,Bradley Barcola,downloaded,35,playwright,data/raw/player_heatmaps/match_level/12813010_996952.json,
12813010,1065588,Diego Gómez,downloaded,49,playwright,data/raw/player_heatmaps/match_level/12813010_1065588.json,
12813010,991709,Orlando Gill,downloaded,39,playwright,data/raw/player_heatmaps/match_level/12813010_991709.json,
12813010,1105836,Matías Galarza,downloaded,62,playwright,data/raw/player_heatmaps/match_level/12813010_1105836.json,
12813011,103045,Jordan Ayew,downloaded,31,playwright,data/raw/player_heatmaps/match_level/12813011_103045.json,
12813010,1154605,Désiré Doué,downloaded,36,playwright,data/raw/player_heatmaps/match_level/12813010_1154605.json,
12813011,107414,James Rodríguez,downloaded,38,playwright,data/raw/player_heatmaps/match_level/12813011_107414.json,
12813011,125787,Camilo Vargas,downloaded,48,playwright,data/raw/player_heatmaps/match_level/12813011_125787.json,
12813011,281253,Jhon Córdoba,downloaded,3,playwright,data/raw/player_heatmaps/match_level/12813011_281253.json,
12813011,221162,Juan Fernando Quintero,downloaded,26,playwright,data/raw/player_heatmaps/match_level/12813011_221162.json,
12813011,344847,Johan Mojica,downloaded,71,playwright,data/raw/player_heatmaps/match_level/12813011_344847.json,
12813011,566102,Davinson Sánchez,downloaded,98,playwright,data/raw/player_heatmaps/match_level/12813011_566102.json,
12813011,363782,Derrick Luckassen,downloaded,68,playwright,data/raw/player_heatmaps/match_level/12813011_363782.json,
12813011,783374,Iñaki Williams,downloaded,23,playwright,data/raw/player_heatmaps/match_level/12813011_783374.json,
12813011,316148,Thomas Partey,downloaded,70,playwright,data/raw/player_heatmaps/match_level/12813011_316148.json,
12813011,355796,Jefferson Lerma,downloaded,84,playwright,data/raw/player_heatmaps/match_level/12813011_355796.json,
12813011,791092,Lawrence Ati Zigi,downloaded,52,playwright,data/raw/player_heatmaps/match_level/12813011_791092.json,
12813011,818481,Jhon Lucumí,downloaded,104,playwright,data/raw/player_heatmaps/match_level/12813011_818481.json,
12813011,844096,Jhon Arias,downloaded,78,playwright,data/raw/player_heatmaps/match_level/12813011_844096.json,
12813011,844942,Gideon Mensah,downloaded,74,playwright,data/raw/player_heatmaps/match_level/12813011_844942.json,
12813011,877299,Jaminton Campaz,downloaded,10,playwright,data/raw/player_heatmaps/match_level/12813011_877299.json,
12813011,870360,Daniel Muñoz,downloaded,58,playwright,data/raw/player_heatmaps/match_level/12813011_870360.json,
12813011,905639,Kwasi Sibo,downloaded,31,playwright,data/raw/player_heatmaps/match_level/12813011_905639.json,
12813011,883537,Luis Díaz,downloaded,53,playwright,data/raw/player_heatmaps/match_level/12813011_883537.json,
12813011,904424,Elisha Owusu,downloaded,30,playwright,data/raw/player_heatmaps/match_level/12813011_904424.json,
12813011,934354,Antoine Semenyo,downloaded,48,playwright,data/raw/player_heatmaps/match_level/12813011_934354.json,
12813011,920514,Jerome Opoku,downloaded,63,playwright,data/raw/player_heatmaps/match_level/12813011_920514.json,
12813011,914213,Luis Javier Suárez,downloaded,54,playwright,data/raw/player_heatmaps/match_level/12813011_914213.json,
12813011,1015292,Richard Ríos,downloaded,26,playwright,data/raw/player_heatmaps/match_level/12813011_1015292.json,
12813011,1174889,Gustavo Puerta,downloaded,88,playwright,data/raw/player_heatmaps/match_level/12813011_1174889.json,
12813011,1103589,Abdul Fatawu Issahaku,downloaded,22,playwright,data/raw/player_heatmaps/match_level/12813011_1103589.json,
12813011,1049515,Alidu Seidu,downloaded,48,playwright,data/raw/player_heatmaps/match_level/12813011_1049515.json,
12813011,1986794,Caleb Yirenkyi,downloaded,37,playwright,data/raw/player_heatmaps/match_level/12813011_1986794.json,
12813011,1202024,Ernest Nuamah,downloaded,16,playwright,data/raw/player_heatmaps/match_level/12813011_1202024.json,
12813011,1087805,Marvin Senaya,downloaded,5,playwright,data/raw/player_heatmaps/match_level/12813011_1087805.json,
12813012,122951,Casemiro,downloaded,102,playwright,data/raw/player_heatmaps/match_level/12813012_122951.json,
12813012,124992,Danilo,downloaded,98,playwright,data/raw/player_heatmaps/match_level/12813012_124992.json,
12813012,155995,Marquinhos,downloaded,125,playwright,data/raw/player_heatmaps/match_level/12813012_155995.json,
12813012,243583,Douglas Santos,downloaded,101,playwright,data/raw/player_heatmaps/match_level/12813012_243583.json,
12813012,243585,Fabinho,downloaded,4,playwright,data/raw/player_heatmaps/match_level/12813012_243585.json,
12813012,243609,Alisson,downloaded,32,playwright,data/raw/player_heatmaps/match_level/12813012_243609.json,
12813011,1472288,Prince Kwabena Adu,downloaded,3,playwright,data/raw/player_heatmaps/match_level/12813011_1472288.json,
12813012,790965,Ritsu Doan,downloaded,39,playwright,data/raw/player_heatmaps/match_level/12813012_790965.json,
12813012,783278,Junya Ito,downloaded,45,playwright,data/raw/player_heatmaps/match_level/12813012_783278.json,
12813012,386958,Shogo Taniguchi,downloaded,71,playwright,data/raw/player_heatmaps/match_level/12813012_386958.json,
12813012,794338,Daichi Kamada,downloaded,42,playwright,data/raw/player_heatmaps/match_level/12813012_794338.json,
12813012,832420,Daizen Maeda,downloaded,37,playwright,data/raw/player_heatmaps/match_level/12813012_832420.json,
12813012,839981,Lucas Paquetá,downloaded,66,playwright,data/raw/player_heatmaps/match_level/12813012_839981.json,
12813012,868812,Vinícius Júnior,downloaded,66,playwright,data/raw/player_heatmaps/match_level/12813012_868812.json,
12813012,804434,Takehiro Tomiyasu,downloaded,61,playwright,data/raw/player_heatmaps/match_level/12813012_804434.json,
12813012,831860,Koki Ogawa,failed,0,none,data/raw/player_heatmaps/match_level/12813012_831860.json,"requests=[HTTPError: 403 Client Error: Forbidden for url: https://www.sofascore.com/api/v1/event/12813012/player/831860/heatmap] | playwright=[RuntimeError: Playwright HTTP 404: {""error"":{""code"":404,""message"":""Not Found""}}]"
12813012,871886,Ao Tanaka,downloaded,20,playwright,data/raw/player_heatmaps/match_level/12813012_871886.json,
12813012,873106,Hiroki Itō,downloaded,56,playwright,data/raw/player_heatmaps/match_level/12813012_873106.json,
12813012,869792,Gabriel Magalhães,downloaded,155,playwright,data/raw/player_heatmaps/match_level/12813012_869792.json,
12813012,866469,Bruno Guimarães,downloaded,78,playwright,data/raw/player_heatmaps/match_level/12813012_866469.json,
12813012,905347,Yukinari Sugawara,downloaded,12,playwright,data/raw/player_heatmaps/match_level/12813012_905347.json,
12813012,886363,Matheus Cunha,downloaded,32,playwright,data/raw/player_heatmaps/match_level/12813012_886363.json,
12813012,922573,Gabriel Martinelli,downloaded,23,playwright,data/raw/player_heatmaps/match_level/12813012_922573.json,
12813012,925910,Shuto Machino,downloaded,10,playwright,data/raw/player_heatmaps/match_level/12813012_925910.json,
12813012,905351,Zion Suzuki,downloaded,63,playwright,data/raw/player_heatmaps/match_level/12813012_905351.json,
12813012,905352,Keito Nakamura,downloaded,31,playwright,data/raw/player_heatmaps/match_level/12813012_905352.json,
12813012,1064039,Danilo Santos,downloaded,2,playwright,data/raw/player_heatmaps/match_level/12813012_1064039.json,
12813012,985823,Ayase Ueda,downloaded,36,playwright,data/raw/player_heatmaps/match_level/12813012_985823.json,
12813012,1171902,Junnosuke Suzuki,downloaded,17,playwright,data/raw/player_heatmaps/match_level/12813012_1171902.json,
12813012,1028307,Kaishu Sano,downloaded,52,playwright,data/raw/player_heatmaps/match_level/12813012_1028307.json,
12813012,1464966,Rayan,downloaded,62,playwright,data/raw/player_heatmaps/match_level/12813012_1464966.json,
12813013,70988,Thibaut Courtois,downloaded,62,playwright,data/raw/player_heatmaps/match_level/12813013_70988.json,
12813013,70996,Kevin De Bruyne,downloaded,37,playwright,data/raw/player_heatmaps/match_level/12813013_70996.json,
12813012,1174937,Endrick,downloaded,22,playwright,data/raw/player_heatmaps/match_level/12813012_1174937.json,
12813013,118085,Hans Vanaken,downloaded,43,playwright,data/raw/player_heatmaps/match_level/12813013_118085.json,
12813013,128587,Thomas Meunier,downloaded,55,playwright,data/raw/player_heatmaps/match_level/12813013_128587.json,
12813013,106337,Idrissa Gana Gueye,downloaded,69,playwright,data/raw/player_heatmaps/match_level/12813013_106337.json,
12813013,135666,Leandro Trossard,downloaded,73,playwright,data/raw/player_heatmaps/match_level/12813013_135666.json,
12813013,248331,Brandon Mechele,downloaded,160,playwright,data/raw/player_heatmaps/match_level/12813013_248331.json,
12813013,78893,Romelu Lukaku,downloaded,23,playwright,data/raw/player_heatmaps/match_level/12813013_78893.json,
12813013,329417,Timothy Castagne,downloaded,104,playwright,data/raw/player_heatmaps/match_level/12813013_329417.json,
12813013,331737,Youri Tielemans,downloaded,109,playwright,data/raw/player_heatmaps/match_level/12813013_331737.json,
12813013,758168,Moussa Niakhaté,downloaded,98,playwright,data/raw/player_heatmaps/match_level/12813013_758168.json,
12813013,580226,Mory Diaw,downloaded,78,playwright,data/raw/player_heatmaps/match_level/12813013_580226.json,
12813013,217704,Sadio Mané,downloaded,63,playwright,data/raw/player_heatmaps/match_level/12813013_217704.json,
12813013,879694,Pape Gueye,downloaded,61,playwright,data/raw/player_heatmaps/match_level/12813013_879694.json,
12813013,823631,Dodi Lukebakio,downloaded,53,playwright,data/raw/player_heatmaps/match_level/12813013_823631.json,
12813013,845286,Ismaïla Sarr,downloaded,66,playwright,data/raw/player_heatmaps/match_level/12813013_845286.json,
12813013,873534,Krépin Diatta,downloaded,127,playwright,data/raw/player_heatmaps/match_level/12813013_873534.json,
12813013,914309,Iliman Ndiaye,downloaded,44,playwright,data/raw/player_heatmaps/match_level/12813013_914309.json,
12813013,913679,Pathé Ismaël Ciss,downloaded,111,playwright,data/raw/player_heatmaps/match_level/12813013_913679.json,
12813013,889378,Nicolas Raskin,downloaded,69,playwright,data/raw/player_heatmaps/match_level/12813013_889378.json,
12813013,923973,Amadou Onana,downloaded,11,playwright,data/raw/player_heatmaps/match_level/12813013_923973.json,
12813013,897291,Ismail Jakobs,downloaded,67,playwright,data/raw/player_heatmaps/match_level/12813013_897291.json,
12813013,960441,Charles De Ketelaere,downloaded,18,playwright,data/raw/player_heatmaps/match_level/12813013_960441.json,
12813013,934386,Jérémy Doku,downloaded,32,playwright,data/raw/player_heatmaps/match_level/12813013_934386.json,
12813013,997152,Maxim De Cuyper,downloaded,56,playwright,data/raw/player_heatmaps/match_level/12813013_997152.json,
12813013,1085381,Nicolas Jackson,downloaded,19,playwright,data/raw/player_heatmaps/match_level/12813013_1085381.json,
12813013,1002711,Pape Matar Sarr,downloaded,41,playwright,data/raw/player_heatmaps/match_level/12813013_1002711.json,
12813013,1389846,Lamine Camara,downloaded,47,playwright,data/raw/player_heatmaps/match_level/12813013_1389846.json,
12813013,1128532,Habib Diarra,downloaded,46,playwright,data/raw/player_heatmaps/match_level/12813013_1128532.json,
12813013,1471764,El Hadji Malick Diouf,downloaded,25,playwright,data/raw/player_heatmaps/match_level/12813013_1471764.json,
12813013,965778,Arthur Theate,downloaded,134,playwright,data/raw/player_heatmaps/match_level/12813013_965778.json,
12813013,2427970,Bara Sapoko Ndiaye,downloaded,22,playwright,data/raw/player_heatmaps/match_level/12813013_2427970.json,
12813014,8959,Manuel Neuer,downloaded,65,playwright,data/raw/player_heatmaps/match_level/12813014_8959.json,
12813013,1142233,Diego Moreira,downloaded,36,playwright,data/raw/player_heatmaps/match_level/12813013_1142233.json,
12813014,142622,Antonio Rüdiger,downloaded,152,playwright,data/raw/player_heatmaps/match_level/12813014_142622.json,
12813014,184661,Leon Goretzka,downloaded,43,playwright,data/raw/player_heatmaps/match_level/12813014_184661.json,
12813014,227672,Jonathan Tah,downloaded,143,playwright,data/raw/player_heatmaps/match_level/12813014_227672.json,
12813013,1590918,Ibrahim Mbaye,downloaded,36,playwright,data/raw/player_heatmaps/match_level/12813013_1590918.json,
12813014,259117,Joshua Kimmich,downloaded,196,playwright,data/raw/player_heatmaps/match_level/12813014_259117.json,
12813014,327755,Nadiem Amiri,downloaded,8,playwright,data/raw/player_heatmaps/match_level/12813014_327755.json,
12813014,220833,Gustavo Gómez,downloaded,39,playwright,data/raw/player_heatmaps/match_level/12813014_220833.json,
12813014,293519,Leroy Sané,downloaded,88,playwright,data/raw/player_heatmaps/match_level/12813014_293519.json,
12813014,333275,Junior Alonso,downloaded,65,playwright,data/raw/player_heatmaps/match_level/12813014_333275.json,
12813014,546416,Andrés Cubas,downloaded,54,playwright,data/raw/player_heatmaps/match_level/12813014_546416.json,
12813014,333261,Antonio Sanabria,downloaded,16,playwright,data/raw/player_heatmaps/match_level/12813014_333261.json,
12813014,789453,Gabriel Ávalos,downloaded,25,playwright,data/raw/player_heatmaps/match_level/12813014_789453.json,
12813014,333373,Miguel Almirón,downloaded,70,playwright,data/raw/player_heatmaps/match_level/12813014_333373.json,
12813014,339447,Fabián Balbuena,failed,0,none,data/raw/player_heatmaps/match_level/12813014_339447.json,"requests=[HTTPError: 403 Client Error: Forbidden for url: https://www.sofascore.com/api/v1/event/12813014/player/339447/heatmap] | playwright=[RuntimeError: Playwright HTTP 404: {""error"":{""code"":404,""message"":""Not Found""}}]"
12813014,805427,Gustavo Velázquez,downloaded,12,playwright,data/raw/player_heatmaps/match_level/12813014_805427.json,
12813014,799046,Waldemar Anton,downloaded,48,playwright,data/raw/player_heatmaps/match_level/12813014_799046.json,
12813014,794298,Deniz Undav,downloaded,13,playwright,data/raw/player_heatmaps/match_level/12813014_794298.json,
12813014,883206,Braian Ojeda,downloaded,10,playwright,data/raw/player_heatmaps/match_level/12813014_883206.json,
12813014,877452,José Canale,downloaded,50,playwright,data/raw/player_heatmaps/match_level/12813014_877452.json,
12813014,836705,Kai Havertz,downloaded,76,playwright,data/raw/player_heatmaps/match_level/12813014_836705.json,
12813014,980623,Nick Woltemade,downloaded,12,playwright,data/raw/player_heatmaps/match_level/12813014_980623.json,
12813014,973556,Julio Enciso,downloaded,26,playwright,data/raw/player_heatmaps/match_level/12813014_973556.json,
12813014,986233,Mauricio,downloaded,40,playwright,data/raw/player_heatmaps/match_level/12813014_986233.json,
12813014,907463,Felix Nmecha,downloaded,34,playwright,data/raw/player_heatmaps/match_level/12813014_907463.json,
12813014,991709,Orlando Gill,downloaded,78,playwright,data/raw/player_heatmaps/match_level/12813014_991709.json,
12813014,1010231,Jamal Musiala,downloaded,64,playwright,data/raw/player_heatmaps/match_level/12813014_1010231.json,
12813014,988656,Gustavo Caballero,downloaded,31,playwright,data/raw/player_heatmaps/match_level/12813014_988656.json,
12813014,989801,Juan Cáceres,downloaded,69,playwright,data/raw/player_heatmaps/match_level/12813014_989801.json,
12813014,1015261,Damián Bobadilla,downloaded,48,playwright,data/raw/player_heatmaps/match_level/12813014_1015261.json,
12813014,1014286,Malick Thiaw,downloaded,10,playwright,data/raw/player_heatmaps/match_level/12813014_1014286.json,
12813014,1159759,Nathaniel Brown,downloaded,92,playwright,data/raw/player_heatmaps/match_level/12813014_1159759.json,
12813014,1019322,Florian Wirtz,downloaded,128,playwright,data/raw/player_heatmaps/match_level/12813014_1019322.json,
12813014,1142251,Aleksandar Pavlović,downloaded,97,playwright,data/raw/player_heatmaps/match_level/12813014_1142251.json,
12813015,67769,Ricardo Rodríguez,downloaded,55,playwright,data/raw/player_heatmaps/match_level/12813015_67769.json,
12813015,12994,Lionel Messi,downloaded,114,playwright,data/raw/player_heatmaps/match_level/12813015_12994.json,
12813015,74915,Nicolás Otamendi,downloaded,17,playwright,data/raw/player_heatmaps/match_level/12813015_74915.json,
12813014,1105836,Matías Galarza,downloaded,80,playwright,data/raw/player_heatmaps/match_level/12813014_1105836.json,
12813015,158243,Nicolás Tagliafico,downloaded,46,playwright,data/raw/player_heatmaps/match_level/12813015_158243.json,
12813015,117777,Granit Xhaka,downloaded,113,playwright,data/raw/player_heatmaps/match_level/12813015_117777.json,
12813015,115516,Remo Freuler,downloaded,81,playwright,data/raw/player_heatmaps/match_level/12813015_115516.json,
12813015,157377,Silvan Widmer,downloaded,24,playwright,data/raw/player_heatmaps/match_level/12813015_157377.json,
12813015,158263,Emiliano Martínez,downloaded,61,playwright,data/raw/player_heatmaps/match_level/12813015_158263.json,
12813015,352296,Breel Embolo,downloaded,34,playwright,data/raw/player_heatmaps/match_level/12813015_352296.json,
12813015,383560,Manuel Akanji,downloaded,76,playwright,data/raw/player_heatmaps/match_level/12813015_383560.json,
12813015,255389,Leandro Paredes,downloaded,141,playwright,data/raw/player_heatmaps/match_level/12813015_255389.json,
12813015,556866,Gregor Kobel,downloaded,59,playwright,data/raw/player_heatmaps/match_level/12813015_556866.json,
12813015,798303,Miro Muheim,downloaded,12,playwright,data/raw/player_heatmaps/match_level/12813015_798303.json,
12813015,282229,Nico Elvedi,downloaded,84,playwright,data/raw/player_heatmaps/match_level/12813015_282229.json,
12813015,249399,Rodrigo De Paul,downloaded,55,playwright,data/raw/player_heatmaps/match_level/12813015_249399.json,
12813015,822933,Gonzalo Montiel,downloaded,27,playwright,data/raw/player_heatmaps/match_level/12813015_822933.json,
12813015,814023,Eray Cömert,downloaded,9,playwright,data/raw/player_heatmaps/match_level/12813015_814023.json,
12813015,770677,Denis Zakaria,downloaded,75,playwright,data/raw/player_heatmaps/match_level/12813015_770677.json,
12813015,831799,Nahuel Molina,downloaded,57,playwright,data/raw/player_heatmaps/match_level/12813015_831799.json,
12813015,799054,Djibril Sow,downloaded,54,playwright,data/raw/player_heatmaps/match_level/12813015_799054.json,
12813015,823984,Lautaro Martínez,downloaded,16,playwright,data/raw/player_heatmaps/match_level/12813015_823984.json,
12813015,829932,Cristian Romero,downloaded,60,playwright,data/raw/player_heatmaps/match_level/12813015_829932.json,
12813015,859999,Lisandro Martínez,downloaded,112,playwright,data/raw/player_heatmaps/match_level/12813015_859999.json,
12813015,895324,Alexis Mac Allister,downloaded,90,playwright,data/raw/player_heatmaps/match_level/12813015_895324.json,
12813015,929620,Fabian Rieder,downloaded,49,playwright,data/raw/player_heatmaps/match_level/12813015_929620.json,
12813015,944656,Julián Alvarez,downloaded,69,playwright,data/raw/player_heatmaps/match_level/12813015_944656.json,
12813015,872919,Rubén Vargas,downloaded,3,playwright,data/raw/player_heatmaps/match_level/12813015_872919.json,
12813015,901325,Nicolás González,downloaded,57,playwright,data/raw/player_heatmaps/match_level/12813015_901325.json,
12813015,944660,Thiago Almada,downloaded,36,playwright,data/raw/player_heatmaps/match_level/12813015_944660.json,
12813015,944327,Dan Ndoye,downloaded,49,playwright,data/raw/player_heatmaps/match_level/12813015_944327.json,
12813015,1034082,Ardon Jashari,downloaded,16,playwright,data/raw/player_heatmaps/match_level/12813015_1034082.json,
12813015,1094179,José Manuel López,downloaded,7,playwright,data/raw/player_heatmaps/match_level/12813015_1094179.json,
12813016,96538,Lucas Digne,downloaded,74,playwright,data/raw/player_heatmaps/match_level/12813016_96538.json,
12813015,974505,Enzo Fernández,downloaded,77,playwright,data/raw/player_heatmaps/match_level/12813015_974505.json,
12813016,250737,Adrien Rabiot,downloaded,75,playwright,data/raw/player_heatmaps/match_level/12813016_250737.json,
12813015,990550,Zeki Amdouni,downloaded,17,playwright,data/raw/player_heatmaps/match_level/12813015_990550.json,
12813016,798583,Dayot Upamecano,downloaded,78,playwright,data/raw/player_heatmaps/match_level/12813016_798583.json,
12813016,191210,Mike Maignan,downloaded,27,playwright,data/raw/player_heatmaps/match_level/12813016_191210.json,
12813016,814594,Achraf Hakimi,downloaded,92,playwright,data/raw/player_heatmaps/match_level/12813016_814594.json,
12813016,818244,Ousmane Dembélé,downloaded,62,playwright,data/raw/player_heatmaps/match_level/12813016_818244.json,
12813016,359272,Sofyan Amrabat,downloaded,30,playwright,data/raw/player_heatmaps/match_level/12813016_359272.json,
12813016,360938,Yassine Bounou,downloaded,57,playwright,data/raw/player_heatmaps/match_level/12813016_360938.json,
12813016,826643,Kylian Mbappé,downloaded,50,playwright,data/raw/player_heatmaps/match_level/12813016_826643.json,
12813016,825719,Issa Diop,downloaded,68,playwright,data/raw/player_heatmaps/match_level/12813016_825719.json,
12813016,847030,Noussair Mazraoui,downloaded,68,playwright,data/raw/player_heatmaps/match_level/12813016_847030.json,
12813016,848276,Jean-Philippe Mateta,downloaded,8,playwright,data/raw/player_heatmaps/match_level/12813016_848276.json,
12813016,941168,William Saliba,downloaded,70,playwright,data/raw/player_heatmaps/match_level/12813016_941168.json,
12813016,953995,Soufiane Rahimi,downloaded,9,playwright,data/raw/player_heatmaps/match_level/12813016_953995.json,
12813016,974087,Manu Koné,downloaded,58,playwright,data/raw/player_heatmaps/match_level/12813016_974087.json,
12813016,961684,Anass Salah-Eddine,downloaded,52,playwright,data/raw/player_heatmaps/match_level/12813016_961684.json,
12813016,827212,Jules Koundé,downloaded,60,playwright,data/raw/player_heatmaps/match_level/12813016_827212.json,
12813016,835485,Brahim Díaz,downloaded,49,playwright,data/raw/player_heatmaps/match_level/12813016_835485.json,
12813016,978838,Michael Olise,downloaded,84,playwright,data/raw/player_heatmaps/match_level/12813016_978838.json,
12813016,996952,Bradley Barcola,downloaded,13,playwright,data/raw/player_heatmaps/match_level/12813016_996952.json,
12813016,1128530,Neil El Aynaoui,downloaded,76,playwright,data/raw/player_heatmaps/match_level/12813016_1128530.json,
12813016,1126569,Bilal El Khannouss,downloaded,42,playwright,data/raw/player_heatmaps/match_level/12813016_1126569.json,
12813016,1134470,Zakaria El Ouahdi,downloaded,20,playwright,data/raw/player_heatmaps/match_level/12813016_1134470.json,
12813016,1142675,Chemsdine Talbi,downloaded,36,playwright,data/raw/player_heatmaps/match_level/12813016_1142675.json,
12813016,991421,Azzedine Ounahi,downloaded,98,playwright,data/raw/player_heatmaps/match_level/12813016_991421.json,
12813016,996958,Malo Gusto,downloaded,7,playwright,data/raw/player_heatmaps/match_level/12813016_996958.json,
12813016,1392829,Amine Sbai,downloaded,11,playwright,data/raw/player_heatmaps/match_level/12813016_1392829.json,
12813016,1564180,Ayyoub Bouaddi,downloaded,58,playwright,data/raw/player_heatmaps/match_level/12813016_1564180.json,
12813016,1142672,Warren Zaïre-Emery,downloaded,20,playwright,data/raw/player_heatmaps/match_level/12813016_1142672.json,
12813016,1638338,Gessime Yassine,downloaded,17,playwright,data/raw/player_heatmaps/match_level/12813016_1638338.json,
12813016,1154605,Désiré Doué,downloaded,80,playwright,data/raw/player_heatmaps/match_level/12813016_1154605.json,
12813017,99090,Dan Burn,downloaded,5,playwright,data/raw/player_heatmaps/match_level/12813017_99090.json,
12813017,22209,Ørjan Nyland,downloaded,61,playwright,data/raw/player_heatmaps/match_level/12813017_22209.json,
12813017,152077,John Stones,downloaded,101,playwright,data/raw/player_heatmaps/match_level/12813017_152077.json,
12813017,228364,Fredrik Aursnes,downloaded,67,playwright,data/raw/player_heatmaps/match_level/12813017_228364.json,
12813017,309078,Alexander Sørloth,downloaded,40,playwright,data/raw/player_heatmaps/match_level/12813017_309078.json,
12813017,355174,Patrick Berg,downloaded,60,playwright,data/raw/player_heatmaps/match_level/12813017_355174.json,
12813017,108579,Harry Kane,downloaded,49,playwright,data/raw/player_heatmaps/match_level/12813017_108579.json,
12813017,138530,Jordan Pickford,downloaded,56,playwright,data/raw/player_heatmaps/match_level/12813017_138530.json,
12813017,547410,Martin Ødegaard,downloaded,117,playwright,data/raw/player_heatmaps/match_level/12813017_547410.json,
12813017,800951,Julian Ryerson,downloaded,34,playwright,data/raw/player_heatmaps/match_level/12813017_800951.json,
12813017,576384,Kristoffer Ajer,downloaded,85,playwright,data/raw/player_heatmaps/match_level/12813017_576384.json,
12813017,827679,Ezri Konsa,downloaded,75,playwright,data/raw/player_heatmaps/match_level/12813017_827679.json,
12813017,856714,Declan Rice,downloaded,52,playwright,data/raw/player_heatmaps/match_level/12813017_856714.json,
12813017,793167,Sander Berge,downloaded,130,playwright,data/raw/player_heatmaps/match_level/12813017_793167.json,
12813017,839956,Erling Haaland,downloaded,26,playwright,data/raw/player_heatmaps/match_level/12813017_839956.json,
12813017,876599,Jørgen Strand Larsen,downloaded,8,playwright,data/raw/player_heatmaps/match_level/12813017_876599.json,
12813017,877994,Marc Guéhi,downloaded,101,playwright,data/raw/player_heatmaps/match_level/12813017_877994.json,
12813017,885908,Reece James,downloaded,53,playwright,data/raw/player_heatmaps/match_level/12813017_885908.json,
12813017,914902,Anthony Gordon,downloaded,57,playwright,data/raw/player_heatmaps/match_level/12813017_914902.json,
12813017,933264,Torbjørn Heggem,downloaded,55,playwright,data/raw/player_heatmaps/match_level/12813017_933264.json,
12813017,864921,Eberechi Eze,downloaded,44,playwright,data/raw/player_heatmaps/match_level/12813017_864921.json,
12813017,934235,Bukayo Saka,downloaded,52,playwright,data/raw/player_heatmaps/match_level/12813017_934235.json,
12813017,945798,Djed Spence,downloaded,38,playwright,data/raw/player_heatmaps/match_level/12813017_945798.json,
12813017,879746,Leo Østigård,downloaded,20,playwright,data/raw/player_heatmaps/match_level/12813017_879746.json,
12813017,948261,Morgan Rogers,downloaded,26,playwright,data/raw/player_heatmaps/match_level/12813017_948261.json,
12813017,966547,Noni Madueke,downloaded,34,playwright,data/raw/player_heatmaps/match_level/12813017_966547.json,
12813017,994546,Elliot Anderson,downloaded,118,playwright,data/raw/player_heatmaps/match_level/12813017_994546.json,
12813017,1065216,Oscar Bobb,downloaded,39,playwright,data/raw/player_heatmaps/match_level/12813017_1065216.json,
12813017,934409,Marcus Pedersen,downloaded,20,playwright,data/raw/player_heatmaps/match_level/12813017_934409.json,
